image_path,label,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,angle_30,angle_31,angle_32
dataset/train\downdog\00000209.jpg,downdog,0.9864627499621866,112.98671552578129,176.70246143866743,165.50561115872648,121.38343476318144,175.88614734755973,155.40831787009503,,,,,171.59468778412855,6.549154778204521,168.43244651783718,163.6891764144623,155.80621713157842,159.72019332272967,119.80642794469276,128.3769268205929,48.367786394114546,41.28159215214896,,,1.6676578084439204,178.2163407540577,176.32559499946663,177.7383071818645,156.67431846336564,165.82368534921733,70.48757483813422,62.80488163495487,23.523487589565775,25.654447552718135
dataset/train\downdog\00000210.jpg,downdog,11.721208814859555,114.61884872552216,172.76639378611745,154.7644082154146,51.53727190068819,169.72830148952332,163.69358475572295,,,,,84.80309325748611,105.86113871834645,179.95831442612618,170.85983297495432,138.6883824580571,162.33237499323897,86.21239757204808,68.41118894642098,62.791189665005874,88.72589213252081,,,139.69597724636984,45.89519682765598,175.832144625769,175.83451173877282,179.45357328231188,164.26939938809292,100.57384928180862,77.33934936810222,21.52376780250184,22.21540785057976
dataset/train\downdog\00000213.jpg,downdog,4.810408441499946,100.11965122001892,175.25953280450432,163.89389203384178,99.8121104465959,178.47033607146292,166.9542367068868,,,,,147.45364157197093,33.51955287771717,174.7513240463489,177.4172293688836,154.89284163229865,144.2275975986738,72.55375682230083,138.17402333014545,88.95322916690752,33.564660462844735,,,98.33714009855902,81.62849263618504,173.86747663817172,174.21254078173445,172.0805578653808,176.71339279132718,70.24958874197105,83.07161808163374,36.125424708883536,35.46311575127477
dataset/train\downdog\00000214.jpg,downdog,3.7103244463702985,108.19703682846115,177.5471598840834,153.44533881406772,103.62371694500733,179.79815514806472,157.12259069121416,,,,,42.810265072413245,136.951734721032,159.71427509405325,161.7619434062927,135.8037831625844,155.5924078301343,177.3398739239416,82.14053305784537,2.490705474715849,82.15073541943717,,,170.09948295460643,11.168563914080568,179.31343638957,179.75269599377899,160.00068219925768,156.61242311213266,91.26809967165906,88.8040216153139,20.87832403223447,20.458055148913466
dataset/train\downdog\00000215.jpg,downdog,18.391756996740657,165.1325673805704,176.98827399356037,132.56083951492613,115.63354936050531,179.094601863055,169.02112469704932,,,,,132.49979613528802,134.66983419239446,177.51055726243956,167.28945300314172,146.80955952248772,173.83412916918132,77.98296958367135,58.47533693952589,95.50371696260387,112.10927138595335,,,179.77498267182773,7.334631736995069,178.90381726847684,179.00863568846646,141.9746577088322,158.03436679157963,73.10991941113245,89.73265023114547,23.157767598133482,23.3547279551637
dataset/train\downdog\00000216.jpg,downdog,10.889973019522786,145.85174723726325,174.921669351903,125.79225378487918,107.6263727865982,178.83582690251305,172.2485294357041,,,,,16.96199442778899,168.00982225296735,177.55253184971804,175.51416512392152,95.62234957529513,155.61985182835923,72.92661272667404,95.82472510137418,87.4658827246256,70.64982782808502,,,153.38662090511818,26.93698878544039,164.85387771065982,163.5550966979139,162.2196070758425,166.2739950274579,92.91313207023889,98.6732698881528,17.96582767150501,16.567472768538032
dataset/train\downdog\00000217.jpg,downdog,0.8767626566812811,101.73831724052569,170.473065265212,151.77234373903266,111.14948584722747,174.9392295639951,138.37375780763355,,,,,103.22813246334401,75.16065651363107,170.12930622943682,167.13736753496252,140.89996527506787,146.24656806545804,115.4570811999928,143.44388119770227,51.20855503233889,31.24187536912646,,,17.174879038646083,163.56411749401153,179.03351962798908,179.14174955406523,174.47792323996225,178.97486138040244,76.14381216196838,93.86183066669791,29.729049118118144,25.894236772801904
dataset/train\downdog\00000218.jpg,downdog,6.747895718590321,135.23483123267368,173.11818519652437,168.7439551379199,138.31680274349915,170.98234743324795,154.95256986975423,,,,,124.62352477712024,57.74693925929808,177.82212520117776,179.53592750349932,164.2228596161805,154.32393829404126,145.90852530236947,89.91906729167799,27.177993529088717,78.69926169986803,,,109.27267998247623,56.825545670445734,168.83274551108738,177.46872974863228,158.6174942401808,149.62431206136102,97.99853443137357,134.08815228201635,25.384361335825613,9.399195200627343
dataset/train\downdog\00000219.jpg,downdog,1.019011865305856,142.66857199366345,179.84749379518013,162.67827657389435,140.18784060288553,179.25401508640692,166.28319484300945,,,,,144.7996777385194,33.864194111650285,157.23514260680284,158.67825566858417,120.02675325475414,102.41751708944105,79.76741850967085,155.3270380798154,65.46480930653064,21.55665665365492,,,69.18776525760256,110.48860113240882,57.33886727863053,66.29326651459506,165.05250630861508,155.1078484620663,27.436344265478272,27.008999450856624,10.699581790114957,12.841429305373225
dataset/train\downdog\00000222.jpg,downdog,2.2749652992861695,154.0963775816024,178.63934713918442,152.0905766402737,156.14288856195708,179.40145719183616,151.7972759049681,,,,,78.99403317735192,98.69087639062077,166.93632801637418,155.76496220875876,163.3759280013974,159.4747412626451,131.4686133903372,99.43077298805675,34.676347985382534,77.40166524440075,,,32.32981816299229,148.12181793826576,172.59898060788265,175.75455554568342,165.25350488432932,179.21775579663617,42.067131867796974,51.645634392363604,15.984114061053457,22.122935244186127
dataset/train\downdog\00000225.jpg,downdog,12.038297972898166,160.3514693464186,176.75962637161803,71.45328422359057,130.55817312612115,179.41071401582911,142.05224934578672,,,,,75.36151486709309,110.80282630966842,135.93303622602477,153.38781515304936,82.64574249626926,155.11189655061156,135.7678357964618,82.4625040581771,31.643960972627966,84.15042118832473,,,18.2950321876719,166.98294443428418,179.2865104127224,178.37944140376362,157.9854478814908,163.41382741863623,85.41558414303013,75.57211550219155,26.829621449105872,30.258229745310505
dataset/train\downdog\00000226.JPG,downdog,38.633101733853856,84.92189560671447,172.2816171900714,151.255458845248,109.93195549371639,178.88554883189605,100.57457627110725,,,,,76.99461538426958,120.74709896362722,165.36442718196807,170.73402431864562,159.4921927805761,176.37650478867715,87.81983805801508,64.45243132098811,72.72860615781157,99.10971834852668,,,100.37407070254078,88.7146304289133,160.0845172918345,175.54036796447022,64.67451651484632,137.66390753141746,59.77334198305943,69.38416195521431,6.286779937401074,27.37674275983083
dataset/train\downdog\00000227.jpg,downdog,5.7534244814870865,121.56794500329487,179.14707790734784,165.40335766301365,129.2128001497952,178.5035113049626,159.01089025853935,,,,,171.3395386471009,8.963151113417885,164.13918557516314,165.43925798488453,149.06228381040688,122.77698973944199,88.11218810252171,146.2506806334071,63.16543329504161,20.51312524270594,,,86.04155463824597,94.85900080812975,174.5458918993787,176.86927092703698,162.8250276684625,171.68109673631363,62.65974656526461,85.361895946322,23.748551428963644,24.203705969515788
dataset/train\downdog\00000228.png,downdog,1.5369901855788244,132.22688041146375,175.17492568599982,145.65979048255792,111.00540285053276,167.74305516005487,156.09624155726758,,,,,148.2741635915154,32.22337488988474,160.81424826166466,165.249618362128,148.51334708125998,166.64272429326667,177.10198899304157,75.89293929392346,2.764061046075318,84.2120556718362,,,127.00009385139724,49.28101734009146,178.13996938737426,175.33057234228156,176.72711410939485,174.63263560221148,163.60288536515046,83.88495127276536,3.2638016473954585,26.181596616248648
dataset/train\downdog\00000229.jpg,downdog,2.1247414237648563,113.73403370924275,172.16697932550184,157.12664379514757,110.65880538058639,171.87666154062907,158.68568993815722,,,,,54.25784797854363,129.28899281479696,166.5006080457825,162.33323351697038,139.96430794994333,163.27676136614593,109.55877779394352,85.58705251192886,56.64560575466869,82.45225713046997,,,97.06091093480296,84.54757203258919,172.01963931783817,173.84933249816933,175.45632735494007,166.4853054008705,91.56454078930238,69.16978063300989,25.442436760779497,29.278056802972372
dataset/train\downdog\00000230.jpg,downdog,3.917401378024162,132.676279349048,174.5412972133597,123.4617965018555,109.28806825198068,174.61291143748952,139.33994199967498,,,,,24.031731824046588,156.37373693621873,167.90755933640682,171.36864547403374,112.38195941035406,144.81104699706825,83.90368202999717,71.83593992761575,72.6581567088964,90.44421936130433,,,128.1675047515931,52.25605702194606,178.57597754986986,178.40187946434907,173.31523787909836,169.6791569392953,91.36650623060964,81.04565877518463,33.06218890064869,34.69597059773159
dataset/train\downdog\00000233.jpg,downdog,12.038297972898166,160.3514693464186,176.75962637161803,71.45328422359057,130.55817312612115,179.41071401582911,142.05224934578672,,,,,75.36151486709309,110.80282630966842,135.93303622602477,153.38781515304936,82.64574249626926,155.11189655061156,135.7678357964618,82.4625040581771,31.643960972627966,84.15042118832473,,,18.2950321876719,166.98294443428418,179.2865104127224,178.37944140376362,157.9854478814908,163.41382741863623,85.41558414303013,75.57211550219155,26.829621449105872,30.258229745310505
dataset/train\downdog\00000236.JPG,downdog,38.633101733853856,84.92189560671447,172.2816171900714,151.255458845248,109.93195549371639,178.88554883189605,100.57457627110725,,,,,76.99461538426958,120.74709896362722,165.36442718196807,170.73402431864562,159.4921927805761,176.37650478867715,87.81983805801508,64.45243132098811,72.72860615781157,99.10971834852668,,,100.37407070254078,88.7146304289133,160.0845172918345,175.54036796447022,64.67451651484632,137.66390753141746,59.77334198305943,69.38416195521431,6.286779937401074,27.37674275983083
dataset/train\downdog\00000237.jpg,downdog,2.2749652992861695,154.0963775816024,178.63934713918442,152.0905766402737,156.14288856195708,179.40145719183616,151.7972759049681,,,,,78.99403317735192,98.69087639062077,166.93632801637418,155.76496220875876,163.3759280013974,159.4747412626451,131.4686133903372,99.43077298805675,34.676347985382534,77.40166524440075,,,32.32981816299229,148.12181793826576,172.59898060788265,175.75455554568342,165.25350488432932,179.21775579663617,42.067131867796974,51.645634392363604,15.984114061053457,22.122935244186127
dataset/train\downdog\00000238.jpg,downdog,5.7534244814870865,121.56794500329487,179.14707790734784,165.40335766301365,129.2128001497952,178.5035113049626,159.01089025853935,,,,,171.3395386471009,8.963151113417885,164.13918557516314,165.43925798488453,149.06228381040688,122.77698973944199,88.11218810252171,146.2506806334071,63.16543329504161,20.51312524270594,,,86.04155463824597,94.85900080812975,174.5458918993787,176.86927092703698,162.8250276684625,171.68109673631363,62.65974656526461,85.361895946322,23.748551428963644,24.203705969515788
dataset/train\downdog\00000240.jpg,downdog,2.1247414237648563,113.73403370924275,172.16697932550184,157.12664379514757,110.65880538058639,171.87666154062907,158.68568993815722,,,,,54.25784797854363,129.28899281479696,166.5006080457825,162.33323351697038,139.96430794994333,163.27676136614593,109.55877779394352,85.58705251192886,56.64560575466869,82.45225713046997,,,97.06091093480296,84.54757203258919,172.01963931783817,173.84933249816933,175.45632735494007,166.4853054008705,91.56454078930238,69.16978063300989,25.442436760779497,29.278056802972372
dataset/train\downdog\00000241.jpg,downdog,1.4408084890931625,122.4982254737057,177.52479923153982,162.24570492578988,127.89974525302841,179.0841697896597,151.56726998669427,,,,,101.5598316076613,76.05223132134276,167.5438504297824,165.21051046293874,143.89855676577557,153.29253271156193,97.53754439058022,171.75057642369106,66.4239189351253,7.046104984736327,,,31.933022176046585,148.26904701269214,175.46853056978736,175.09960571113518,161.41910159501427,167.58198866486737,61.330826495224485,70.78546912418305,27.982632426216842,29.605112877693134
dataset/train\downdog\00000242.png,downdog,1.5369901855788244,132.22688041146375,175.17492568599982,145.65979048255792,111.00540285053276,167.74305516005487,156.09624155726758,,,,,148.2741635915154,32.22337488988474,160.81424826166466,165.249618362128,148.51334708125998,166.64272429326667,177.10198899304157,75.89293929392346,2.764061046075318,84.2120556718362,,,127.00009385139724,49.28101734009146,178.13996938737426,175.33057234228156,176.72711410939485,174.63263560221148,163.60288536515046,83.88495127276536,3.2638016473954585,26.181596616248648
dataset/train\downdog\00000243.jpg,downdog,0.5067325963790416,108.42787982092376,176.42866954300695,177.94108161210056,108.89104915362842,166.77423502496407,166.8576332575989,,,,,29.318813329391478,155.54167194610824,177.10549135991468,162.8132942555878,146.9599571064224,157.12909810694055,72.93363893639346,67.5837830687255,93.4015815801957,110.62436327931425,,,28.35618494930638,148.12755903624804,165.90786132530386,163.33086951513937,143.2954684750048,134.69067438330907,76.4584946417344,69.5054193299302,13.388551599142898,11.851451279785245
dataset/train\downdog\00000244.jpg,downdog,8.341765637721517,133.29818687142173,179.21986178944624,164.8496799940375,135.18868960186674,179.94918191546867,169.5210726048002,,,,,20.356389776962235,159.69556524190494,178.0207439834062,172.82178697231666,167.05975471737167,159.13066491214101,136.51491612750746,87.12025128028303,34.34847328015835,80.6067175951282,,,177.87222968028428,1.0759334317915472,179.67813451918974,178.0113957744311,171.24227507089063,168.77410391748046,77.94688691835223,69.34665737760402,35.45254610519222,36.45486832792192
dataset/train\downdog\00000245.png,downdog,5.400711080393257,130.02419847803048,179.27013519326078,166.18444895217357,132.86277168305884,177.8624346839378,165.56625875172685,,,,,52.129794696932024,127.14733314242847,176.83904940639886,175.53386140129533,140.024485417283,147.62671295491427,146.09005508441618,99.19351276968804,25.205029559062663,54.603869006324615,,,95.4526044354726,85.65544451055874,135.54004226022434,134.41155872489136,143.7193097807346,172.14132077854276,50.51775472714598,69.33477963301796,15.211757609050522,23.13529485714543
dataset/train\downdog\00000246.jpg,downdog,1.9267960433883593,128.92219355359023,165.82514123257766,114.835937882757,118.41208592693857,168.40615229849317,130.35072751101586,,,,,6.016613506149316,177.76716689887695,143.91351794064371,109.71476384153267,146.1534915489507,168.15887420932123,127.19685385853475,112.1671367435444,22.034235704513573,54.65521649085782,,,24.985963799222716,155.0563604174203,174.91557994181338,176.28559004559025,162.30961589093582,159.39682621752522,82.53262875088531,78.729873660724,25.394164985081844,22.163660113626875
